"CP"|"CODE"
"03210"|"03162"
"03270"|"03163"
"03800"|"03164"
"03250"|"03165"
"03800"|"03166"
"03420"|"03167"
"03360"|"03168"
"03500"|"03169"
"03210"|"03170"
"03340"|"03171"
"03370"|"03172"
"03510"|"03173"
"03300"|"03174"
"03140"|"03175"
"03500"|"03176"
"03470"|"03177"
"03130"|"03178"
"03150"|"03179"
"03340"|"03180"
"03130"|"03181"
"03800"|"03182"
"03240"|"03183"
"03000"|"03184"
"03100"|"03185"
"03390"|"03186"
"03150"|"03187"
"03500"|"03188"
"03170"|"03189"
"03000"|"03190"
"03390"|"03191"
"03450"|"03192"
"03190"|"03193"
"03330"|"03194"
"03310"|"03195"
"03130"|"03196"
"03340"|"03197"
"03320"|"03198"
"03000"|"03200"
"03250"|"03201"
"03210"|"03202"
"03230"|"03203"
"03500"|"03204"
"03120"|"03205"
"03420"|"03206"
"03470"|"03207"
"03130"|"03208"
"03800"|"03209"
"03320"|"03210"
"03410"|"03211"
"03380"|"03212"
"03190"|"03213"
"03240"|"03214"
"03150"|"03215"
"03420"|"03216"
"03170"|"03217"
"03160"|"03218"
"03390"|"03219"
"03800"|"03220"
"03360"|"03221"
"03190"|"03222"
"03120"|"03223"
"03250"|"03224"
"03370"|"03225"
"03130"|"03226"
"03110"|"03227"
"03370"|"03228"
"03400"|"03229"
"03300"|"03230"
"03420"|"03231"
"03260"|"03232"
"03310"|"03233"
"03340"|"03234"
"03150"|"03235"
"03260"|"03236"
"03140"|"03237"
"03440"|"03238"
"03130"|"03239"
"03220"|"03240"
"03160"|"03241"
"03150"|"03242"
"03390"|"03243"
"03420"|"03244"
"03230"|"03245"
"03380"|"03246"
"03210"|"03247"
"03250"|"03248"
"03370"|"03249"
"042620"|"03250"
"03160"|"03251"
"03110"|"03252"
"03290"|"03253"
"03500"|"03254"
"03800"|"03255"
"03390"|"03256"
"03120"|"03257"
"03110"|"03258"
"03370"|"03259"
"03240"|"03260"
"03420"|"03261"
"03410"|"03262"
"03220"|"03263"
"03270"|"03264"
"03470"|"03265"
"03150"|"03266"
"03500"|"03267"
"03800"|"03268"
"03430"|"03269"
"03390"|"03270"
"03700"|"03271"
"03120"|"03272"
"03260"|"03273"
"03220"|"03274"
"03210"|"03275"
"03450"|"03276"
"03140"|"03277"
"03140"|"03278"
"03410"|"03279"
"03420"|"03280"
"03240"|"03281"
"03350"|"03282"
"03230"|"03283"
"03220"|"03284"
"03430"|"03285"
"03400"|"03286"
"03240"|"03287"
"03380"|"03288"
"03220"|"03289"
"03460"|"03290"
"03220"|"03291"
"03240"|"03292"
"03360"|"03293"
"03140"|"03294"
"03330"|"03295"
"03360"|"03296"
"03190"|"03297"
"03150"|"03298"
"03220"|"03299"
"03220"|"03300"
"03190"|"03301"
"03450"|"03302"
"03190"|"03303"
"03110"|"03304"
"03190"|"03305"
"03200"|"03306"
"03500"|"03307"
"03390"|"03308"
"03320"|"03309"
"03200"|"03310"
"03450"|"03311"
"03430"|"03312"
"03350"|"03313"
"03310"|"03314"
"03430"|"03315"
"03460"|"03316"
"03370"|"03317"
"03360"|"03318"
"03140"|"03319"
"03160"|"03320"
"03400"|"03321"
"04510"|"04001"
"04500"|"04004"
"04170"|"04005"
"04260"|"04006"
"04170"|"04007"
"04240"|"04008"
"04420"|"04009"
"04110"|"04012"
"04200"|"04013"
"04200"|"04016"
"04140"|"04017"
"04150"|"04018"
"04400"|"04019"
"04140"|"04020"
"04380"|"04021"
"04330"|"04022"
"04250"|"04023"
"04420"|"04024"
"04370"|"04025"
"04250"|"04026"
"04200"|"04027"
"04270"|"04028"
"04330"|"04030"
"04270"|"04031"
"04240"|"04032"
"04340"|"04033"
"04700"|"04034"
"04210"|"04035"
"04420"|"04036"
"04250"|"04037"
"04120"|"04039"
"04380"|"04040"
"04700"|"04041"
"04320"|"04042"
"04320"|"04043"
"04280"|"04045"
"04510"|"04046"
"04660"|"04047"
"04160"|"04049"
"04250"|"04050"
"04200"|"04051"
"04200"|"04053"
"04270"|"04054"
"04330"|"04055"
"04250"|"04057"
"05110"|"04058"
"04330"|"04059"
"04370"|"04061"
"04530"|"04062"
"04220"|"04063"
"04230"|"04065"
"05110"|"04066"
"04200"|"04067"
"04300"|"04068"
"04120"|"04069"
"04000"|"04070"
"04420"|"04072"
"04400"|"04073"
"04000"|"04074"
"04200"|"04075"
"04320"|"04076"
"04700"|"04077"
"04160"|"04079"
"04800"|"04081"
"04270"|"04084"
"04250"|"04085"
"04400"|"04086"
"04230"|"04087"
"04300"|"04088"
"04240"|"04090"
"04310"|"04091"
"04120"|"04092"
"04250"|"04093"
"04800"|"04094"
"04150"|"04095"
"04850"|"04096"
"04420"|"04097"
"04170"|"04099"
"04530"|"04100"
"04230"|"04101"
"04340"|"04102"
"04300"|"04104"
"04700"|"04106"
"04270"|"04107"
"04350"|"04108"
"04230"|"04109"
"04510"|"04110"
"04300"|"04111"
"04100"|"04112"
"04420"|"04113"
"04240"|"04115"
"04190"|"04116"
"04250"|"04118"
"04530"|"04120"
"04270"|"04121"
"04510"|"04122"
"04200"|"04123"
"04500"|"04124"
"04140"|"04126"
"04600"|"04127"
"04110"|"04128"
"04110"|"04129"
"04230"|"04130"
"04150"|"04132"
"04170"|"04133"
"04250"|"04134"
"04360"|"04135"
"04170"|"04136"
"04250"|"04137"
"04300"|"04138"
"04200"|"04139"
"04200"|"04140"
"04230"|"04141"
"04110"|"04142"
"04700"|"04143"
"04120"|"04144"
"04200"|"04145"
"04120"|"04148"
"04310"|"04149"
"05130"|"04150"
"04300"|"04151"
"04860"|"04152"
"05160"|"04154"
"04420"|"04155"
"04700"|"04156"
"04410"|"04157"
"04500"|"04158"
"04150"|"04159"
"04110"|"04160"
"04340"|"04161"
"04150"|"04162"
"04150"|"04163"
"04230"|"04164"
"04500"|"04166"
"04000"|"04167"
"04150"|"04169"
"06260"|"04170"
"04120"|"04171"
"04500"|"04172"
"04170"|"04173"
"04240"|"04174"
"04110"|"04175"
"04500"|"04176"
"04380"|"04177"
"04230"|"04178"
"04200"|"04179"
"04330"|"04180"
"04270"|"04181"
"04270"|"04182"
"04170"|"04183"
"04410"|"04184"
"04500"|"04186"
"04330"|"04187"
"04300"|"04188"
"04800"|"04189"
"04300"|"04190"
"04140"|"04191"
"04870"|"04192"
"04530"|"04193"
"06260"|"04194"
"04400"|"04195"
"04220"|"04197"
"04340"|"04198"
"04200"|"04199"
"04290"|"04200"
"04150"|"04201"
"04320"|"04202"
"04140"|"04203"
"04330"|"04204"
"04140"|"04205"
"04300"|"04206"
"04200"|"04207"
"04150"|"04208"
"04200"|"04209"
"04120"|"04210"
"04290"|"04211"
"04330"|"04214"
"04200"|"04216"
"04380"|"04217"
"04170"|"04218"
"04170"|"04219"
"04400"|"04220"
"04250"|"04222"
"04240"|"04224"
"04400"|"04226"
"04110"|"04227"
"04250"|"04228"
"04200"|"04229"
"04210"|"04230"
"04200"|"04231"
"04200"|"04233"
"05130"|"04234"
"04140"|"04235"
"04170"|"04236"
"04140"|"04237"
"04370"|"04240"
"04110"|"04241"
"04180"|"04242"
"04290"|"04244"
"04130"|"04245"
"05460"|"05001"
"05250"|"05002"
"05470"|"05003"
"05260"|"05004"
"05300"|"05005"
"05120"|"05006"
"05350"|"05007"
"05140"|"05008"
"05800"|"05009"
"05140"|"05010"
"05230"|"05011"
"05200"|"05012"
"05110"|"05013"
"05300"|"05014"
"05700"|"05016"
"05230"|"05017"
"05000"|"05018"
"05140"|"05019"
"05500"|"05020"
"05700"|"05021"
"05190"|"05022"
"05100"|"05023"
"05150"|"05024"
"05500"|"05025"
"05600"|"05026"
"05100"|"05027"
"05400"|"05028"
"05260"|"05029"
"05310"|"05031"
"05260"|"05032"
"05700"|"05033"
"05300"|"05034"
"05400"|"05035"
"05380"|"05036"
"05000"|"05037"
"05350"|"05038"
"05800"|"05039"
"05230"|"05040"
"05250"|"05042"
"05500"|"05043"
"05200"|"05044"
"05200"|"05045"
"05200"|"05046"
"05300"|"05047"
"05700"|"05048"
"05110"|"05049"
"05190"|"05050"
"05700"|"05051"
"05600"|"05052"
"05300"|"05053"
"05500"|"05054"
"05140"|"05055"
"05260"|"05056"
"05130"|"05057"
"05310"|"05058"
"05000"|"05059"
"05400"|"05060"
"05000"|"05061"
"05800"|"05062"
"05320"|"05063"
"05800"|"05064"
"05600"|"05065"
"05140"|"05066"
"05500"|"05067"
"05130"|"05068"
"05300"|"05069"
"05300"|"05070"
"05110"|"05071"
"05500"|"05072"
"05300"|"05073"
"05130"|"05074"
"05400"|"05075"
"05700"|"05076"
"05350"|"05077"
"05110"|"05078"
"05220"|"05079"
"05140"|"05080"
"05700"|"05081"
"05600"|"05082"
"05230"|"05084"
"05100"|"05085"
"05150"|"05086"
"05400"|"05087"
"05150"|"05088"
"05700"|"05089"
"05500"|"05090"
"05150"|"05091"
"05000"|"05092"
"05100"|"05093"
"05700"|"05094"
"05500"|"05095"
"05170"|"05096"
"05700"|"05097"
"05200"|"05098"
"05400"|"05099"
"05000"|"05100"
"05340"|"05101"
"05700"|"05102"
"05300"|"05103"
"05500"|"05104"
"05230"|"05106"
"05100"|"05107"
"05200"|"05108"
"05100"|"05109"
"05290"|"05110"
"05200"|"05111"
"05400"|"05112"
"05000"|"05113"
"05160"|"05114"
"05190"|"05115"
"05600"|"05116"
"05150"|"05117"
"05300"|"05118"
"05600"|"05119"
"05460"|"05120"
"05190"|"05121"
"05310"|"05122"
"05400"|"05123"
"05000"|"05124"
"05150"|"05126"
"05190"|"05127"
"05200"|"05128"
"05150"|"05129"
"05160"|"05130"
"05400"|"05131"
"05500"|"05132"
"05330"|"05133"
"05600"|"05134"
"05700"|"05135"
"05600"|"05136"
"05250"|"05138"
"05250"|"05139"
"05130"|"05140"
"05500"|"05141"
"05800"|"05142"
"05300"|"05143"
"05800"|"05144"
"05260"|"05145"
"05140"|"05146"
"05500"|"05147"
"05500"|"05148"
"05260"|"05149"
"05150"|"05150"
"05120"|"05151"
"05800"|"05152"
"05260"|"05153"
"05140"|"05154"
"05300"|"05155"
"05200"|"05156"
"05350"|"05157"
"05400"|"05158"
"05300"|"05159"
"05300"|"05160"
"05240"|"05161"
"05110"|"05162"
"05160"|"05163"
"05160"|"05164"
"05700"|"05165"
"05700"|"05166"
"05700"|"05167"
"05130"|"05168"
"05150"|"05169"
"05130"|"05170"
"05190"|"05171"
"05700"|"05172"
"05300"|"05173"
"05100"|"05174"
"05290"|"05175"
"05130"|"05176"
"05560"|"05177"
"05300"|"05178"
"05400"|"05179"
"05120"|"05180"
"05480"|"05181"
"05800"|"05182"
"05100"|"05183"
"05110"|"05184"
"06910"|"06001"
"06910"|"06002"
"06750"|"06003"
"06260"|"06005"
"06790"|"06006"
"06810"|"06007"
"06260"|"06008"
"06420"|"06009"
"06620"|"06010"
"06310"|"06011"
"06240"|"06012"
"06450"|"06013"
"06390"|"06014"
"06390"|"06015"
"06470"|"06016"
"06510"|"06017"
"06410"|"06018"
"06440"|"06019"
"06450"|"06020"
"06830"|"06021"
"06510"|"06022"
"06540"|"06023"
"06850"|"06024"
"06510"|"06025"
"06530"|"06026"
"06800"|"06027"
"06750"|"06028"
"06110"|"06030"
"06340"|"06031"
"06320"|"06032"
"06510"|"06033"
"06670"|"06034"
"06500"|"06035"
"06500"|"06036"
"06460"|"06037"
"06740"|"06038"
"06390"|"06039"
"06470"|"06040"
"06620"|"06041"
"06420"|"06042"
"06390"|"06043"
"06480"|"06044"
"06910"|"06045"
"06670"|"06046"
"06510"|"06047"
"06390"|"06048"
"06620"|"06049"
"06140"|"06050"
"06260"|"06051"
"06910"|"06052"
"06470"|"06053"
"06340"|"06054"
"06670"|"06055"
"06470"|"06056"
"06440"|"06057"
"06460"|"06058"
"06360"|"06059"
"06950"|"06060"
"06510"|"06061"
"06540"|"06062"
"06850"|"06063"
"06510"|"06064"
"06610"|"06065"
"06830"|"06066"
"06500"|"06067"
"06620"|"06068"
"06620"|"06070"
"06470"|"06071"
"06420"|"06072"
"06420"|"06073"
"06450"|"06074"
"06670"|"06075"
"06260"|"06076"
"06440"|"06077"
"06710"|"06078"
"06210"|"06079"
"06420"|"06080"
"06910"|"06081"
"06710"|"06082"
"06500"|"06083"
"06370"|"06084"
"06250"|"06085"
"06380"|"06086"
"06910"|"06087"
"06000"|"06088"
"06650"|"06089"
"06580"|"06090"
"06440"|"06091"
"06440"|"06092"
"06260"|"06093"
"06470"|"06094"
"06530"|"06095"
"06260"|"06096"
"06910"|"06097"
"06260"|"06098"
"06260"|"06099"
"06830"|"06100"
"06260"|"06101"
"06420"|"06102"
"06450"|"06103"
"06190"|"06104"
"06330"|"06105"
"06910"|"06106"
"06910"|"06107"
"06550"|"06108"
"06670"|"06109"
"06420"|"06110"
"06420"|"06111"
"06650"|"06112"
"06500"|"06113"
"06730"|"06114"
"06260"|"06115"
"06850"|"06116"
"06670"|"06117"
"06530"|"06118"
"06660"|"06119"
"06660"|"06120"
"06230"|"06121"
"06640"|"06122"
"06700"|"06123"
"06260"|"06124"
"06470"|"06125"
"06670"|"06126"
"06450"|"06127"
"06570"|"06128"
"06420"|"06129"
"06460"|"06130"
"06910"|"06131"
"06540"|"06132"
"06470"|"06133"
"06750"|"06134"
"06910"|"06135"
"06380"|"06136"
"06530"|"06137"
"06590"|"06138"
"06710"|"06139"
"06530"|"06140"
"06830"|"06141"
"06440"|"06142"
"06710"|"06143"
"06420"|"06144"
"06830"|"06145"
"06420"|"06146"
"06690"|"06147"
"06140"|"06148"
"06340"|"06149"
"06320"|"06150"
"06450"|"06151"
"06560"|"06152"
"06420"|"06153"
"06750"|"06154"
"06220"|"06155"
"06450"|"06156"
"06140"|"06157"
"06710"|"06158"
"06230"|"06159"
"06470"|"06160"
"06270"|"06161"
"06430"|"06162"
"06430"|"06163"
"07160"|"07001"
"07200"|"07002"
"07530"|"07003"
"07000"|"07004"
"07400"|"07005"
"07190"|"07006"
"07440"|"07007"
"07210"|"07008"
"07340"|"07009"
"07100"|"07010"
"07530"|"07011"
"07310"|"07012"
"07290"|"07013"
"07410"|"07014"
"07370"|"07015"
"07600"|"07016"
"07140"|"07017"
"07330"|"07018"
"07200"|"07019"
"07400"|"07020"
"07210"|"07022"
"07120"|"07023"
"07460"|"07024"
"07330"|"07025"
"07630"|"07026"
"07800"|"07027"
"07460"|"07028"
"07110"|"07029"
"07190"|"07030"
"07460"|"07031"
"07580"|"07032"
"07150"|"07033"
"07700"|"07034"
"07440"|"07035"
"07340"|"07036"
"07310"|"07037"
"07590"|"07038"
"07410"|"07039"
"07270"|"07040"
"07100"|"07041"
"07700"|"07042"
"07340"|"07044"
"07450"|"07045"
"07590"|"07047"
"07240"|"07048"
"07160"|"07049"
"07140"|"07050"
"07340"|"07051"
"07440"|"07052"
"07230"|"07053"
"07310"|"07054"
"07800"|"07055"
"07340"|"07056"
"07110"|"07058"
"07130"|"07059"
"07240"|"07060"
"07120"|"07061"
"07110"|"07062"
"07300"|"07063"
"07160"|"07064"
"07380"|"07065"
"07210"|"07066"
"07430"|"07067"
"07270"|"07068"
"07410"|"07069"
"07130"|"07070"
"07470"|"07071"
"07000"|"07072"
"07270"|"07073"
"07000"|"07074"
"07630"|"07075"
"07350"|"07076"
"07170"|"07077"
"07430"|"07078"
"07570"|"07079"
"07320"|"07080"
"07260"|"07081"
"07160"|"07082"
"07360"|"07083"
"07370"|"07084"
"07270"|"07085"
"07300"|"07086"
"07380"|"07087"
"07230"|"07088"
"07340"|"07089"
"07000"|"07090"
"07200"|"07091"
"07000"|"07092"
"07530"|"07093"
"07800"|"07094"
"07270"|"07095"
"07190"|"07096"
"07300"|"07097"
"07000"|"07098"
"07700"|"07099"
"07140"|"07100"
"07120"|"07101"
"07500"|"07102"
#VALEUR!
"07190"|"07104"
"07510"|"07105"
"07470"|"07106"
"07380"|"07107"
"07160"|"07108"
"07110"|"07109"
"07260"|"07110"
"07600"|"07111"
"07600"|"07112"
"07150"|"07113"
"07570"|"07114"
"07120"|"07115"
"07200"|"07116"
"07230"|"07117"
"07110"|"07118"
"07470"|"07119"
"07530"|"07120"
"07470"|"07121"
"07200"|"07122"
"07310"|"07123"
"07520"|"07124"
"07150"|"07126"
"07380"|"07127"
"07520"|"07128"
"07270"|"07129"
"07660"|"07130"
"07200"|"07131"
"07110"|"07132"
"07220"|"07133"
"07110"|"07134"
"07590"|"07135"
"048250"|"07136"
"07660"|"07137"
"07170"|"07138"
"07530"|"07139"
"07610"|"07140"
"07200"|"07141"
"07660"|"07142"
"07340"|"07143"
"07110"|"07144"
"07170"|"07145"
"07000"|"07146"
"07140"|"07147"
"07140"|"07148"
"07190"|"07149"
"07160"|"07150"
"07320"|"07151"
"07300"|"07152"
"07330"|"07153"
"07510"|"07154"
"07200"|"07155"
"07380"|"07156"
"07400"|"07157"
"07530"|"07158"
"07170"|"07159"
"07690"|"07160"
"07560"|"07161"
"07110"|"07162"
"07140"|"07163"
"07160"|"07165"
"07270"|"07166"
"07360"|"07167"
"07150"|"07168"
"07370"|"07169"
"07410"|"07170"
"07230"|"07171"
"07340"|"07172"
"07450"|"07173"
"07340"|"07174"
"07590"|"07175"
"07230"|"07176"
"07300"|"07177"
"07380"|"07178"
"07000"|"07179"
"07250"|"07181"
"07380"|"07182"
"07120"|"07183"
"07000"|"07184"
"07290"|"07185"
"07000"|"07186"
"07110"|"07187"
"07290"|"07188"
"07260"|"07189"
"07200"|"07190"
"07400"|"07191"
"07320"|"07192"
"07110"|"07193"
"07210"|"07194"
"07310"|"07195"
"07110"|"07196"
"07100"|"07197"
"07250"|"07198"
"07260"|"07199"
"07560"|"07200"
"07120"|"07201"
"07260"|"07202"
"07450"|"07203"
"07320"|"07204"
"07790"|"07205"
"07590"|"07206"
"07120"|"07207"
"07170"|"07208"
"07160"|"07209"
"07600"|"07210"
"07460"|"07211"
"07690"|"07212"
"07230"|"07213"
"07240"|"07214"
"07160"|"07215"
"07270"|"07216"
"07300"|"07217"
"07270"|"07218"
"07210"|"07219"
"07160"|"07220"
"07800"|"07221"
"07160"|"07222"
"07380"|"07223"
"07510"|"07224"
"07430"|"07225"
"07310"|"07226"
"07430"|"07227"
"07340"|"07228"
"07200"|"07229"
"07200"|"07230"
"07200"|"07231"
"07590"|"07232"
"07190"|"07233"
"07340"|"07234"
"07510"|"07235"
"07410"|"07236"
"07360"|"07237"
"07230"|"07238"
"07190"|"07239"
"07800"|"07240"
"07170"|"07241"
"07580"|"07242"
"07340"|"07243"
"07240"|"07244"
"07300"|"07245"
"07580"|"07247"
"07160"|"07248"
"07320"|"07249"
"07290"|"07250"
"07530"|"07251"
"07310"|"07252"
"07190"|"07253"
"07200"|"07254"
"07000"|"07255"
"07160"|"07256"
"07240"|"07257"
"07690"|"07258"
"07700"|"07259"
"07210"|"07260"
"07800"|"07261"
"07590"|"07262"
"07170"|"07263"
"07700"|"07264"
"07100"|"07265"
"07140"|"07266"
"07310"|"07267"
"07700"|"07268"
"07310"|"07269"
"07400"|"07270"
"07200"|"07272"
"07170"|"07273"
"07190"|"07274"
"07260"|"07275"
"07160"|"07276"
"07200"|"07277"
"07360"|"07278"
"07220"|"07279"
"07460"|"07280"
"07130"|"07281"
"07450"|"07282"
"07400"|"07283"
"07140"|"07284"
"07520"|"07285"
"07190"|"07286"
"07580"|"07287"
"07000"|"07288"
"07200"|"07289"
"07270"|"07290"
"07700"|"07291"
"07290"|"07292"
"07130"|"07293"
"07460"|"07294"
"07190"|"07295"
"07200"|"07296"
"07440"|"07297"
"07210"|"07298"
"07290"|"07299"
"07220"|"07300"
"07410"|"07301"
"07210"|"07302"
"07360"|"07303"
"07150"|"07304"
"07140"|"07305"
"07120"|"07306"
"07110"|"07307"
"07370"|"07308"
"07290"|"07309"
"07430"|"07310"
"07400"|"07311"
"07610"|"07312"
"07340"|"07313"
"07240"|"07314"
"07380"|"07315"
"07130"|"07316"
"07340"|"07317"
"07110"|"07318"
"07400"|"07319"
"07340"|"07321"
"07330"|"07322"
"07130"|"07323"
"07300"|"07324"
"07200"|"07325"
"07510"|"07326"
"07110"|"07327"
"07150"|"07328"
"07110"|"07329"
"07150"|"07330"
"07600"|"07331"
"07400"|"07332"
"07690"|"07333"
"07140"|"07334"
"07410"|"07335"
"07260"|"07336"
"07430"|"07337"
"07240"|"07338"
"07200"|"07339"
"07000"|"07340"
"07170"|"07341"
"07690"|"07342"
"07110"|"07343"
"07340"|"07344"
"07610"|"07345"
"07220"|"07346"
"07690"|"07347"
"07200"|"07348"
"07800"|"07349"
"08300"|"08001"
"08090"|"08003"
"08190"|"08004"
"08310"|"08005"
"08130"|"08006"
"08400"|"08007"
"08300"|"08008"
"08210"|"08009"
"08130"|"08010"
"08500"|"08011"
"08450"|"08013"
"08310"|"08014"
"08260"|"08015"
"08290"|"08016"
"08250"|"08017"
"08400"|"08018"
"08390"|"08019"
"08390"|"08020"
"08300"|"08021"
"08090"|"08022"
"08390"|"08023"
"08190"|"08024"
"08130"|"08025"
"08150"|"08026"
"08270"|"08027"
"08320"|"08028"
"08370"|"08029"
"08380"|"08030"
"08400"|"08031"
"08310"|"08032"
"08240"|"08033"
"08210"|"08034"
"08240"|"08035"
"08250"|"08036"
"08260"|"08037"
"08300"|"08038"
"08190"|"08039"
"08000"|"08040"
"08430"|"08041"
"08160"|"08042"
"08200"|"08043"
"08190"|"08044"
"08400"|"08045"
"08220"|"08046"
"08430"|"08047"
"08300"|"08048"
"08240"|"08049"
"08240"|"08052"
"08140"|"08053"
"08210"|"08055"
"08250"|"08056"
"08240"|"08057"
"08090"|"08058"
"08240"|"08059"
"08300"|"08060"
"08240"|"08061"
"08300"|"08062"
"08450"|"08063"
"08300"|"08064"
"08370"|"08065"
"08310"|"08066"
"08110"|"08067"
"08290"|"08069"
"08190"|"08070"
"08260"|"08071"
"08350"|"08072"
"08290"|"08073"
"08250"|"08074"
"08240"|"08075"
"08410"|"08076"
"08400"|"08077"
"08230"|"08078"
"08160"|"08079"
"08430"|"08080"
"08120"|"08081"
"08400"|"08082"
"08140"|"08083"
"08190"|"08084"
"08240"|"08085"
"08240"|"08086"
"08380"|"08087"
"08450"|"08088"
"08240"|"08089"
"08110"|"08090"
"08310"|"08092"
"08260"|"08094"
"08430"|"08095"
"08160"|"08096"
"08400"|"08097"
"08250"|"08098"
"08430"|"08099"
"08260"|"08100"
"08200"|"08101"
"08220"|"08102"
"08130"|"08103"
"08400"|"08104"
"08000"|"08105"
"08600"|"08106"
"08360"|"08107"
"08250"|"08109"
"08150"|"08110"
"08300"|"08111"
"08220"|"08113"
"08350"|"08114"
"08450"|"08115"
"08390"|"08116"
"08270"|"08117"
"08350"|"08119"
"08250"|"08120"
"08260"|"08121"
"08600"|"08122"
"08130"|"08123"
"08460"|"08124"
"08090"|"08125"
"08360"|"08126"
"08250"|"08128"
"08400"|"08130"
"08250"|"08131"
"08270"|"08132"
"08300"|"08133"
"08130"|"08134"
"08400"|"08135"
"08140"|"08136"
"08090"|"08137"
"08110"|"08138"
"08800"|"08139"
"08160"|"08140"
"08460"|"08141"
"08350"|"08142"
"08220"|"08143"
"08300"|"08144"
"08140"|"08145"
"08220"|"08146"
"08310"|"08147"
"08300"|"08148"
"08150"|"08149"
"08300"|"08150"
"08130"|"08151"
"08160"|"08152"
"08110"|"08153"
"08260"|"08154"
"08260"|"08155"
"08260"|"08156"
"08160"|"08158"
"08210"|"08159"
"08090"|"08160"
"08250"|"08161"
"08090"|"08162"
"08270"|"08163"
"08400"|"08164"
"08270"|"08165"
"08170"|"08166"
"08290"|"08167"
"08370"|"08168"
"08260"|"08169"
"08200"|"08170"
"08250"|"08171"
"08380"|"08172"
"08160"|"08173"
"08200"|"08174"
"08600"|"08175"
"08240"|"08176"
"08220"|"08178"
"08140"|"08179"
"08000"|"08180"
"08290"|"08182"
"08600"|"08183"
"08370"|"08184"
"08170"|"08185"
"08240"|"08186"
"08440"|"08187"
"08700"|"08188"
"08260"|"08189"
"08600"|"08190"
"08200"|"08191"
"08220"|"08192"
"08130"|"08193"
"08200"|"08194"
"08190"|"08195"
"08270"|"08196"
"08250"|"08197"
"08250"|"08198"
"08700"|"08199"
"08400"|"08200"
"08430"|"08201"
"08230"|"08202"
"08430"|"08203"
"08130"|"08204"
"08430"|"08205"
"08090"|"08206"
"08600"|"08207"
"08290"|"08208"
"08160"|"08209"
"08220"|"08210"
"08450"|"08211"
"08150"|"08212"
"08170"|"08214"
"08240"|"08215"
"08090"|"08216"
"08800"|"08217"
"08800"|"08218"
"08300"|"08219"
"08310"|"08220"
"08170"|"08222"
"08370"|"08223"
"08360"|"08225"
"08320"|"08226"
"08430"|"08228"
"08190"|"08229"
"08090"|"08230"
"08200"|"08232"
"08240"|"08233"
"08300"|"08234"
"08440"|"08235"
"08430"|"08236"
"08700"|"08237"
"08130"|"08238"
"08310"|"08239"
"08270"|"08240"
"08800"|"08242"
"08460"|"08243"
"08130"|"08244"
"08250"|"08245"
"08240"|"08246"
"08600"|"08247"
"08430"|"08248"
"08150"|"08249"
"08310"|"08250"
"08150"|"08251"
"08210"|"08252"
"08290"|"08254"
"08110"|"08255"
"08400"|"08256"
"08150"|"08257"
"08400"|"08259"
"08150"|"08260"
"08390"|"08261"
"08300"|"08262"
"08440"|"08263"
"08310"|"08264"
"08140"|"08267"
"08450"|"08268"
"08370"|"08269"
"08400"|"08271"
"08460"|"08272"
"08260"|"08273"
"08250"|"08274"
"08370"|"08275"
"08370"|"08276"
"08290"|"08277"
"08390"|"08278"
"08400"|"08279"
"08400"|"08280"
"08110"|"08281"
"08260"|"08282"
"08430"|"08283"
"08500"|"08284"
"08310"|"08286"
"08310"|"08287"
"08270"|"08288"
"08110"|"08289"
"08110"|"08291"
"08370"|"08293"
"08140"|"08294"
"08430"|"08295"
"08250"|"08296"
"08090"|"08297"
"08090"|"08298"
"08390"|"08300"
"08390"|"08301"
"08800"|"08302"
"08400"|"08303"
"08170"|"08304"
"08430"|"08305"
"08130"|"08306"
"08220"|"08307"
"08400"|"08308"
"08310"|"08309"
"08250"|"08310"
"08210"|"08311"
"08150"|"08312"
"08300"|"08313"
"08300"|"08314"
"08460"|"08315"
"08700"|"08316"
"08450"|"08317"
"08380"|"08318"
"08380"|"08319"
"08310"|"08320"
"08130"|"08321"
"08090"|"08322"
"08270"|"08323"
"08430"|"08324"
"08400"|"08325"
"08240"|"08326"
"08160"|"08327"
"08700"|"08328"
"08270"|"08329"
"08300"|"08330"
"08350"|"08331"
"08240"|"08332"
"08250"|"08333"
"08450"|"08334"
"08430"|"08335"
"08110"|"08336"
"08310"|"08338"
"08300"|"08339"
"08190"|"08340"
"08430"|"08341"
"08140"|"08342"
"08140"|"08343"
"08290"|"08344"
"08000"|"08346"
"08370"|"08347"
"08270"|"08348"
"08110"|"08349"
"08400"|"08350"
"08400"|"08351"
"08430"|"08352"
"08600"|"08353"
"08450"|"08354"
"08230"|"08355"
"08220"|"08356"
"08450"|"08357"
"08150"|"08358"
"08220"|"08360"
"08150"|"08361"
"08300"|"08362"
"08500"|"08363"
"08130"|"08364"
"08150"|"08365"
"08220"|"08366"
"08230"|"08367"
"08190"|"08368"
"08220"|"08369"
"08150"|"08370"
"08140"|"08371"
"08220"|"08372"
"08290"|"08373"
"08130"|"08374"
"08110"|"08375"
"08110"|"08376"
"08350"|"08377"
"08310"|"08378"
"08310"|"08379"
"08360"|"08380"
"08190"|"08381"
"08220"|"08382"
"08250"|"08383"
"08130"|"08384"
"08090"|"08385"
"08300"|"08386"
"08130"|"08387"
"08160"|"08388"
"08460"|"08389"
"08400"|"08390"
"08200"|"08391"
"08400"|"08392"
"08310"|"08393"
"08240"|"08394"
"08430"|"08395"
"08220"|"08396"
"08300"|"08397"
"08130"|"08398"
